community_area,year,total_reqs,avg_resol_time,median_resol_time,perc_resol_less_than_1,perc_resol_1_min_1_hr,perc_resol_1_hr_12_hr,perc_resol_12_24_hr,perc_resol_1_3_day,perc_resol_3_7_day,perc_resol_7_14_day,perc_resol_14_30_day,perc_resol_1_3_month,perc_resol_3_12_month,perc_resol_1_year_plus,perc_resol_unresolved
1,2019,8177,77738.3996343768,7958.783333333333,0.09673474379356732,0.05124128653540418,0.05246422893481717,0.07325424972483796,0.1489543842485019,0.10590681178916474,0.06310382780971016,0.0999143940320411,0.13525742937507643,0.12730830377889202,0.03815580286168521,0.007704537116301822
1,2020,9559,43252.04650947758,2950.0333333333333,0.1756459880740663,0.052306726645046556,0.06287268542734596,0.10994873940788785,0.12564075740140182,0.08515535097813579,0.09519824249398473,0.09321058688147296,0.09279213306831259,0.07103253478397321,0.016738152526414897,0.01945810231195732
1,2021,8319,24351.450349559815,3044.8583333333336,0.08943382618103138,0.05421324678446929,0.08294266137756942,0.13066474335857675,0.14605120807789398,0.09628561125135232,0.0721240533717995,0.10998918139199423,0.1090275273470369,0.03618223344151941,0.0015626878230556556,0.07152301959370116
10,2019,12100,95770.91824070964,19770.625,0.014462809917355372,0.04851239669421488,0.050826446280991734,0.0587603305785124,0.12247933884297521,0.1212396694214876,0.08074380165289256,0.10917355371900826,0.15024793388429752,0.19619834710743803,0.031818181818181815,0.015537190082644628
10,2020,11275,74844.78257757665,11165.833333333332,0.020044345898004436,0.07716186252771619,0.072549889135255,0.07139689578713969,0.11414634146341464,0.10891352549889136,0.11760532150776053,0.0975609756097561,0.13507760532150775,0.1093569844789357,0.036541019955654105,0.03964523281596452
10,2021,10719,35006.59576612903,7584.633333333333,0.013247504431383525,0.062319246198339395,0.07370090493516186,0.07855210374102062,0.1351805205709488,0.11792144789625898,0.10234163634667413,0.09795689896445564,0.1216531392853811,0.07584662748390708,0.00046646142364026495,0.12081350872282862
11,2019,8457,89625.00176122505,15468.516666666666,0.015253636041149344,0.054984036892515076,0.04398722951401206,0.0659808442710181,0.13610027196405344,0.12876906704505145,0.08229868747782902,0.09045760908123449,0.16294194158685113,0.1703913917464822,0.03464585550431595,0.014189428875487761
11,2020,8569,65670.98174334141,10922.725,0.021589450344264207,0.07643832419185435,0.06290115532734275,0.06966973975959856,0.13502158945034426,0.10783055198973042,0.14832535885167464,0.10351266192087759,0.11413233749562376,0.09090909090909091,0.0336095226980978,0.03606021706150076
11,2021,8268,28433.000424429254,4403.7,0.019472665699080793,0.07208514755684567,0.10570875665215287,0.09784712143202709,0.15203193033381712,0.10026608611514272,0.07414126753749395,0.12288340590227383,0.10256410256410256,0.05539429124334785,0.0,0.09760522496371553
12,2019,7626,89065.75637829912,16233.058333333334,0.026488329399423027,0.03291371623393653,0.04982953055337005,0.05874639391555206,0.12890112772095463,0.13086808287437712,0.0911355887752426,0.09257802255441909,0.14266981379491214,0.2069236821400472,0.022685549436139523,0.016260162601626018
12,2020,7418,66848.66908273633,8284.283333333333,0.02493933674844972,0.0700997573469938,0.09463467241844163,0.0796710703693718,0.13130223779994607,0.10946346724184416,0.11296845510919386,0.08870315448908062,0.11728228633054731,0.09908331086546239,0.03154489080614721,0.040307360474521436
12,2021,6468,33881.07238761888,5654.733333333334,0.0367965367965368,0.05179344465058751,0.08240568954854668,0.08426097711811997,0.1437847866419295,0.11410018552875696,0.07977736549165121,0.09075448361162647,0.10745207173778602,0.08132343846629561,0.0,0.12755102040816327
13,2019,5112,86869.72333597988,11611.916666666668,0.05242566510172144,0.04460093896713615,0.05888106416275431,0.07081377151799687,0.1304773082942097,0.11971830985915492,0.07081377151799687,0.09565727699530517,0.1388888888888889,0.16334115805946792,0.03990610328638498,0.014475743348982786
13,2020,5143,54326.725284928936,5651.591666666667,0.11471903558234493,0.06066498152829088,0.07563678786700369,0.08205327629788062,0.12113552401322185,0.10266381489403072,0.10285825393739063,0.0991639121135524,0.11044137662842698,0.06688703091580789,0.03052692980750535,0.03324907641454404
13,2021,4518,30307.021268196397,3773.8166666666666,0.06949977866312528,0.06396635679504205,0.0934041611332448,0.10557768924302789,0.14187693669765383,0.0934041611332448,0.07016378928729526,0.08565737051792828,0.10557768924302789,0.06795042054006198,0.0,0.10292164674634795
14,2019,10853,80279.23247305817,11346.333333333334,0.07795079701465032,0.0328941306551184,0.04929512577167604,0.06919745692435271,0.1430940753708652,0.108264995853681,0.077029392794619,0.09177186031512025,0.15949507048742284,0.1481617985810375,0.03178844559108081,0.011056850640375933
14,2020,12622,47435.94758596548,3842.883333333333,0.17556647124069086,0.044763112026620186,0.0612422753921724,0.10148946284265568,0.13143717318966883,0.09998415465061004,0.09420060212327681,0.08849627634289337,0.09269529393123119,0.06670892093170655,0.024164157819679923,0.019252099508794168
14,2021,9802,27384.37612557934,4125.825000000001,0.08783921648643134,0.0630483574780657,0.07478065700877372,0.09447051622117936,0.15415221383391145,0.10997755560089778,0.07427055702917772,0.09426647622934095,0.11609875535604978,0.05549887778004489,0.00010201999591920016,0.07549479698020813
15,2019,18770,85757.15801288975,14410.675,0.02956846030900373,0.034949387320191795,0.041395844432605224,0.06553010122535961,0.15093233883857218,0.128822589238146,0.08066062866275972,0.10175812466702185,0.1557272242940863,0.16819392647842302,0.028929142248268515,0.013532232285562067
15,2020,19910,63261.9912566172,9725.75,0.05107985936715218,0.05128076343545957,0.06574585635359116,0.07599196383726771,0.1257659467604219,0.12179809141135108,0.13340030135610245,0.10467101958814666,0.11707684580612758,0.08011049723756906,0.03766951280763436,0.03540934203917629
15,2021,17917,29998.320479463266,4972.875,0.03315287157448234,0.06546854942233633,0.09499358151476252,0.1003516213651839,0.14617402466930848,0.10113300217670369,0.07540324831165932,0.12379304571077747,0.10040743428029246,0.06864988558352403,0.0,0.09047273539096946
16,2019,18245,82744.75891373445,10091.116666666667,0.06785420663195396,0.036338722937791175,0.04308029597149904,0.07580158947656893,0.14935598794190189,0.11882707591120854,0.07761030419292957,0.09240887914497123,0.14847903535215126,0.13658536585365855,0.03655796108522883,0.017100575500137025
16,2020,19662,50775.7169197226,5734.916666666666,0.1086868070389584,0.05040179025531482,0.06779574814362731,0.08778354185738989,0.13462516529345947,0.10594039263554064,0.11402705726782626,0.1035499949140474,0.1009561590885973,0.0697792696572068,0.02451429152680297,0.031939782321228766
16,2021,17130,26536.05476341093,3776.5249999999996,0.09019264448336252,0.05557501459427904,0.08453006421482778,0.10017513134851139,0.16117921774664332,0.10151780502043199,0.0705195563339171,0.10642148277875073,0.09573847051955633,0.05691768826619965,5.837711617046118e-05,0.07717454757734968
17,2019,13179,93830.0900863173,20165.25,0.018059033310569846,0.038090902192882616,0.04226420821003111,0.062144320509902116,0.13225586159799682,0.12330222323393278,0.0775476136277411,0.09583428181197359,0.1621519083390242,0.2085894225662038,0.027240306548296532,0.012519918051445481
17,2020,13225,72646.44326583347,12810.108333333334,0.03674858223062382,0.03780718336483932,0.05565217391304348,0.07062381852551985,0.11735349716446125,0.113648393194707,0.1387523629489603,0.10245746691871456,0.13973534971644613,0.11092627599243857,0.0322117202268431,0.044083175803402645
17,2021,11495,34487.511519046195,6728.75,0.024706394084384516,0.05289256198347107,0.07664201826881253,0.0903871248368856,0.1373640713353632,0.10517616354936929,0.07516311439756417,0.11239669421487604,0.12405393649412788,0.07429317094388865,8.699434536755111e-05,0.12683775554588952
18,2019,3790,94485.006495228,18807.88333333333,0.021372031662269128,0.0395778364116095,0.047493403693931395,0.05804749340369393,0.1437994722955145,0.11926121372031662,0.07810026385224274,0.1,0.16675461741424802,0.18891820580474933,0.031926121372031664,0.00474934036939314
18,2020,3990,68942.06985294117,10128.666666666666,0.042606516290726815,0.05463659147869674,0.06190476190476191,0.07568922305764411,0.13007518796992482,0.12005012531328321,0.12631578947368421,0.07919799498746867,0.13859649122807016,0.11754385964912281,0.02481203007518797,0.02857142857142857
18,2021,3370,37120.10079445004,6759.516666666666,0.032937685459940656,0.055786350148367955,0.07477744807121661,0.08516320474777449,0.1314540059347181,0.11661721068249258,0.07626112759643917,0.10029673590504451,0.12670623145400595,0.08397626112759644,0.0,0.11602373887240357
19,2019,17499,89774.05773224514,17227.483333333334,0.04491685239156523,0.04777415852334419,0.047717012400708615,0.06594662552145837,0.1278930224584262,0.10669181096062633,0.07468998228470199,0.09846276930110293,0.17212412137836447,0.17663866506657525,0.03143036744956855,0.005714612263557918
19,2020,19948,67852.51449890283,8571.175,0.09429516743533187,0.05629637056346501,0.06341487868457991,0.07740124323240426,0.1099358331662322,0.10898335672749147,0.11304391417685984,0.09875676759574895,0.12397232805293763,0.0913876077802286,0.03724684178865049,0.02526569079606978
19,2021,17529,31974.690120110874,4408.316666666667,0.057789948086028865,0.08049517941696617,0.08916652404586685,0.10120371955045925,0.13115408751212276,0.09384448627987906,0.06897141879171659,0.11569399281191169,0.10753608306235381,0.08020993781733128,0.0001140966398539563,0.07382052598550973
2,2019,16111,87049.81534479513,12524.333333333334,0.044131338836819564,0.04891068214263547,0.04437961641114766,0.06517286326112594,0.15107690397864812,0.1138352678294333,0.08509713860095587,0.09695239277512259,0.14995965489417168,0.14480789522686363,0.04487617155980386,0.010800074483272299
2,2020,15355,58346.4478439631,8259.15,0.08029957668511885,0.04890915011396939,0.05900358189514816,0.09228264408987301,0.1357212634321068,0.10218169977206122,0.12816672093780526,0.10804298274177793,0.10888961250407034,0.07710843373493977,0.03353956366004559,0.025854770433083686
2,2021,13476,27164.781435132343,4681.883333333333,0.041332739685366576,0.047640249332146035,0.0836301573167112,0.11620658949243098,0.1501929355891956,0.10522410210745028,0.08971504897595725,0.11316414366280796,0.11539032353814188,0.04734342534876818,0.00037102997922232116,0.08978925497180172
20,2019,5517,98026.3739008647,17938.6,0.04821460938916078,0.04313938734819649,0.03588907014681892,0.06706543411274243,0.1408374116367591,0.10512959941997463,0.07141562443356897,0.09606670291825267,0.16458220047127062,0.1761827079934747,0.0436831611382998,0.0077940909914808775
20,2020,6362,73804.12553982205,8621.958333333332,0.09148066645708897,0.049512731845331656,0.05910091166299906,0.07701980509273813,0.12841873624646338,0.09713926438226973,0.11364350833071361,0.09195221628418736,0.11757309022320026,0.10374096196164728,0.03615215341087708,0.034265954102483495
20,2021,5569,34105.36549390162,5964.216666666667,0.0448913629017777,0.07200574609445143,0.07272400790087986,0.08565272041659185,0.13018495241515532,0.09714490931944694,0.08547315496498474,0.11294666906087268,0.10720057460944514,0.08457532770694919,0.0003591309032142216,0.10684144370623092
21,2019,11810,68231.28123985304,5440.533333333334,0.10558848433530905,0.04233700254022015,0.04724809483488569,0.10067739204064352,0.1716342082980525,0.10948348856900932,0.0646909398814564,0.0821337849280271,0.127688399661304,0.10474174428450465,0.03471634208298052,0.009060118543607113
21,2020,13151,42086.126588287036,1806.3083333333334,0.19200060831875904,0.0633411907839708,0.10136111322332902,0.1021975515169949,0.12166375180594631,0.08151471370998403,0.0790814386738651,0.07885331913922895,0.08151471370998403,0.052771652345829215,0.025549387879248726,0.020150558892859858
21,2021,11564,22780.47897797575,2610.725,0.1075752334832238,0.05863023175371844,0.1100830162573504,0.11328260117606365,0.15418540297474922,0.09953303355240402,0.059667934970598406,0.09719820131442407,0.08206502940159115,0.04955032860601868,8.647526807333103e-05,0.06814251124178484
22,2019,22815,73064.84028881881,6186.433333333333,0.10453648915187377,0.0428227043611659,0.04304185842647381,0.0777120315581854,0.17269340346263423,0.11426692965154503,0.07100591715976332,0.07587113740959894,0.12373438527284682,0.12956388341003724,0.031689677843524,0.013061582292351524
22,2020,25377,42267.92584543987,2730.9083333333333,0.18303976041297237,0.05867517831106908,0.06974819718642866,0.10785356819166962,0.12936911376443236,0.09071206210347953,0.1006423139062931,0.07435867123773496,0.08113646215076645,0.05875398983331363,0.02218544351184143,0.023525239389998818
22,2021,23826,23987.34057951175,2653.483333333333,0.11965919583648116,0.06140350877192982,0.08469738940653068,0.11655334508520104,0.16121044237387727,0.08956602031394276,0.0556115168303534,0.0904893813481071,0.08994375891882816,0.050533031142449426,0.00012591286829513975,0.08020649710400403
23,2019,17623,52556.585660883466,6146.833333333333,0.1786301991715372,0.047891959371276174,0.04658684673438121,0.052431481586563015,0.12341826022811099,0.1163252567667253,0.07904443057368211,0.10344436248084889,0.12438290869885944,0.10934574136072178,0.01276740623049424,0.005731146796799637
23,2020,17258,41001.342067935795,5532.083333333333,0.1626492061652567,0.05452543747827095,0.07532738440143702,0.07127129447212886,0.10528450573647004,0.10018542125391124,0.1121798586162939,0.10412562289952486,0.11594622783636574,0.06976474678410012,0.011878549078688145,0.01686174527755244
23,2021,15884,31272.54972194305,6914.383333333333,0.06723747166960463,0.06799294887937547,0.08952404935784437,0.07882145555275749,0.11804331402669353,0.09607151850919164,0.08939813648954924,0.13529337698312768,0.12975321077814153,0.0673004281037522,0.00018886930244270964,0.06037522034751951
24,2019,27034,68468.65722912611,7150.575,0.10897388473773767,0.04753273655396908,0.040800473477842714,0.064844270178294,0.15854109639712954,0.11851742250499371,0.06613893615447215,0.09088555152770585,0.1340904046755937,0.1352001183694607,0.022712140267810904,0.011762965154990012
24,2020,30259,44780.077862668375,2834.2166666666667,0.19048878019762716,0.05264549390264053,0.07092104828315543,0.09897881621996761,0.13020919395882216,0.0911794837899468,0.09881357612611123,0.07306916950328828,0.08585875276777158,0.07026008790772993,0.017317161836147923,0.020258435506791368
24,2021,29941,19658.62736280307,2596.633333333333,0.12965498814334858,0.05814769045790054,0.08142680605190207,0.12217360809592198,0.16639390801910423,0.09775892588757891,0.06389232156574597,0.10230119234494506,0.07945626398583881,0.036371530676998096,6.679803613773756e-05,0.062355966734578
25,2019,29508,69604.00291057576,10412.65,0.13064253761691744,0.034363562423749494,0.05086756133929782,0.051138674257828386,0.11481632099769554,0.10915683882336993,0.07767385115900773,0.1005490036600244,0.15717771451809678,0.14985766571777145,0.018300122000813338,0.00545614748542768
25,2020,29545,50373.80080493571,8775.4,0.11213403283127432,0.04193602978507362,0.06799796919952615,0.061431714334066675,0.11281096632255881,0.11260788627517346,0.11250634625148079,0.11240480622778812,0.15014384836689795,0.07713657133186665,0.01722795735319005,0.021661871721103402
25,2021,27927,32083.692675873917,6214.466666666667,0.06821355677301535,0.04966519855337129,0.08532960933863286,0.07745192824148674,0.13818168797221328,0.11379668421241093,0.08776452895047804,0.10821069216170731,0.127117126794858,0.0749812009882909,7.161528270132846e-05,0.06921617073083396
26,2019,8388,36661.93727949667,3260.3333333333335,0.29804482594182163,0.05734382451120649,0.03969957081545064,0.04017644253695756,0.085240820219361,0.09573199809251312,0.07045779685264664,0.11456843109203624,0.12160228898426323,0.06747734859322842,0.007629947544110634,0.002026704816404387
26,2020,8273,36705.49349946935,7019.566666666667,0.2354647648978605,0.03747129215520367,0.04460292517829083,0.04544905113018252,0.08533784600507675,0.09863411096337484,0.10987549860993594,0.12619364196784721,0.13961078206212982,0.05584431282485193,0.008582134654901487,0.012933639550344494
26,2021,7828,28634.7333377542,5824.2,0.21269800715380685,0.0496934082779765,0.06157383750638733,0.04931016862544711,0.08392948390393459,0.0830352580480327,0.0905723045477772,0.12825753704649975,0.15240163515585078,0.0516096065406234,0.00012774655084312725,0.036791006642820645
27,2019,9883,40125.67900261132,3116.616666666667,0.3161995345542851,0.047151674592735,0.038348679550743704,0.036223818678538904,0.08499443488819185,0.09187493676009309,0.08003642618638065,0.09389861378124051,0.11676616412020642,0.08104826469695436,0.007993524233532329,0.005463927957098047
27,2020,9571,32455.0908712962,5674.633333333333,0.23602549367882145,0.03594190784662,0.05673388360672866,0.04639013687180023,0.0902726987775572,0.10646745376658656,0.11127363911816947,0.11764705882352941,0.13248354403928533,0.04879322954759168,0.0064779019956117435,0.011493051927698256
27,2021,9439,29686.34742595465,7610.875,0.12681428117385316,0.051064731433414556,0.07871596567432991,0.05901048839919483,0.09820955609704418,0.10138785888335629,0.09460747960589046,0.14154041741709927,0.14704947558004025,0.05784511071088039,0.0,0.0437546350248967
28,2019,18134,73991.44337651988,8581.033333333333,0.13598764751295908,0.07268115142825632,0.06815925885077755,0.05161574942097717,0.09959192676739825,0.08448218815484725,0.0665049079077975,0.09722069041579354,0.15765964486599757,0.13085915958972097,0.02696592037057461,0.008271754714900187
28,2020,15231,38478.52795939743,3173.6583333333338,0.178780119493139,0.08738756483487624,0.07261506138795877,0.07215547239183245,0.10813472523143589,0.09421574420589587,0.09198345479613945,0.09198345479613945,0.11102357034994419,0.06224148118967895,0.011555380474033221,0.01792397084892653
28,2021,16834,21424.732374455063,2624.5916666666667,0.12225258405607699,0.07152191992396341,0.10229297849590115,0.10698586194606154,0.13722228822620886,0.10668884400617798,0.07300700962338125,0.09605560175834621,0.08964001425686112,0.03896875371272425,0.00011880717595342758,0.05524533681834383
29,2019,17056,39662.6136798018,1971.0666666666666,0.3701336772983114,0.03459193245778611,0.03265712945590994,0.037054409005628515,0.06859756097560976,0.087828330206379,0.07416744840525329,0.08630393996247655,0.11262898686679175,0.08155487804878049,0.008384146341463415,0.006097560975609756
29,2020,15295,32593.70958526362,4290.6833333333325,0.2791762013729977,0.0455050670153645,0.04642039882314482,0.04014383785550834,0.08349133703824779,0.09506374632232756,0.10833605753514221,0.11395881006864989,0.12173913043478261,0.0471395881006865,0.006930369401765283,0.012095456031382805
29,2021,15982,27098.673654271224,5175.65,0.2335127017895132,0.038042798147916404,0.0628206732574146,0.05418595920410462,0.07933925666374672,0.08359404329871105,0.08647228131648105,0.13302465273432612,0.14259792266299587,0.048742335127017894,0.00012514078338130396,0.03754223501439119
3,2019,8560,81516.50253562945,8882.783333333333,0.07827102803738317,0.05595794392523364,0.060397196261682246,0.06752336448598131,0.13352803738317756,0.11542056074766355,0.0808411214953271,0.08761682242990654,0.13960280373831777,0.12067757009345795,0.04380841121495327,0.016355140186915886
3,2020,9160,49081.84146081294,4045.116666666667,0.16997816593886464,0.04006550218340611,0.06320960698689956,0.09486899563318778,0.1351528384279476,0.10403930131004367,0.08755458515283843,0.08013100436681223,0.09585152838427947,0.08045851528384279,0.02096069868995633,0.027729257641921398
3,2021,8842,23291.77589043865,3683.383333333333,0.11524541958832843,0.0570006785795069,0.07509613209681068,0.1102691698710699,0.14951368468672246,0.12225740782628365,0.07543542185026013,0.08233431350373219,0.10812033476589007,0.03709567971047274,0.00011309658448314861,0.06751866093643973
30,2019,17873,63543.93578555725,6813.633333333333,0.08817769820399485,0.047389917753035304,0.060314440776590386,0.08219101437923124,0.16180831421697534,0.10076651933083422,0.0654618698595647,0.08705869188160913,0.15621328260504672,0.12236334135287864,0.020757567280255133,0.007497342359984334
30,2020,18967,46210.57580811861,3263.05,0.12015606052617704,0.05852269731639163,0.10839879791216323,0.12173775504824168,0.1168345020298413,0.09384720830916855,0.08288079295618705,0.08335530131280645,0.10987504613275689,0.07112353034217325,0.01950756577213054,0.013760742341962355
30,2021,18496,25840.784208432775,2642.5249999999996,0.08331531141868512,0.06006704152249135,0.11921496539792388,0.14749134948096887,0.1337045847750865,0.09969723183391004,0.06568987889273356,0.08423442906574395,0.10029195501730104,0.057688148788927335,5.406574394463668e-05,0.04855103806228374
31,2019,12161,56292.92680422318,4824.725,0.13239042841871557,0.05731436559493463,0.05838335663185593,0.08198338952388784,0.14423155990461312,0.10443220129923526,0.07433599210591234,0.08625935367157306,0.13280157881753146,0.10385659074089301,0.018337307787188555,0.0056738755036592385
31,2020,13185,26282.557163708996,1775.7666666666667,0.19666287447857414,0.060068259385665526,0.10087220326128175,0.10853242320819112,0.1224118316268487,0.10428517254455821,0.08229048160788775,0.08373151308304892,0.08039438756162305,0.04178991277967387,0.006219188471748198,0.01274175199089875
31,2021,14193,18021.90180441378,1690.1083333333333,0.13048685971958007,0.0667230324808004,0.11914323962516733,0.12964137250757415,0.1616994292961319,0.12034101317550905,0.059959134784753045,0.06904812231381667,0.06686394701613471,0.035862749242584376,0.00014091453533431975,0.04009018530261396
32,2019,8456,76694.14674400898,5438.133333333333,0.14084673604541154,0.07556764427625355,0.0728476821192053,0.06267738883632923,0.11885052034058656,0.07521286660359508,0.04552980132450331,0.07272942289498581,0.1760879848628193,0.10986281929990539,0.03346736045411542,0.0163197729422895
